datetime,open,high,low,close,volume
2025-05-02 14:00:00,2667.94,2670.67,2646.73,2647.8,4069
2025-05-02 15:00:00,2647.8,2655.32,2647.09,2652.96,3765
2025-05-02 16:00:00,2652.96,2655.05,2651.71,2651.76,3977
2025-05-02 17:00:00,2651.76,2676.92,2650.31,2669.8,4547
2025-05-02 18:00:00,2669.8,2681.89,2666.87,2677.73,2941
2025-05-02 19:00:00,2677.73,2678.66,2649.6,2654.18,1493
2025-05-02 20:00:00,2654.18,2654.88,2649.98,2653.16,1382
2025-05-02 21:00:00,2653.16,2654.38,2650.26,2651.68,1900
2025-05-02 22:00:00,2651.68,2668.73,2650.05,2667.25,2592
2025-05-02 23:00:00,2667.25,2675.08,2667.21,2672.96,2421
2025-05-05 00:00:00,2672.96,2673.64,2670.18,2671.41,1393
2025-05-05 01:00:00,2671.41,2679.04,2670.45,2678.49,1677
2025-05-05 02:00:00,2678.49,2685.57,2678.46,2684.45,1251
2025-05-05 03:00:00,2684.45,2687.4,2681.82,2686.73,749
2025-05-05 04:00:00,2686.73,2689.55,2684.34,2687.32,919
2025-05-05 05:00:00,2687.32,2694.65,2687.24,2693.55,1812
2025-05-05 06:00:00,2693.55,2718.61,2690.23,2718.34,1082
2025-05-05 07:00:00,2718.34,2730.01,2715.77,2729.51,1345
2025-05-05 08:00:00,2729.51,2729.54,2724.51,2726.95,3698
2025-05-05 09:00:00,2726.95,2736.43,2724.55,2733.56,3356
2025-05-05 10:00:00,2733.56,2735.45,2726.78,2727.58,2749
2025-05-05 11:00:00,2727.58,2731.6,2722.26,2729.98,1573
2025-05-05 12:00:00,2729.98,2730.85,2722.7,2724.08,2899
2025-05-05 13:00:00,2724.08,2729.72,2721.44,2725.78,2624
2025-05-05 14:00:00,2725.78,2729.15,2722.42,2722.5,1960
2025-05-05 15:00:00,2722.5,2727.43,2722.1,2724.98,2044
2025-05-05 16:00:00,2724.98,2726.67,2719.5,2719.59,4979
2025-05-05 17:00:00,2719.59,2721.66,2713.63,2714.42,2288
2025-05-05 18:00:00,2714.42,2717.22,2711.62,2716.3,1757
2025-05-05 19:00:00,2716.3,2720.26,2711.6,2715.38,2776
2025-05-05 20:00:00,2715.38,2715.9,2706.04,2706.23,2799
2025-05-05 21:00:00,2706.23,2726.18,2705.67,2724.27,2571
2025-05-05 22:00:00,2724.27,2728.91,2717.9,2718.63,2323
2025-05-05 23:00:00,2718.63,2720.94,2717.48,2719.04,1470
2025-05-06 00:00:00,2719.04,2719.76,2706.3,2707.05,627
2025-05-06 01:00:00,2707.05,2707.77,2703.01,2706.15,1312
2025-05-06 02:00:00,2706.15,2715.5,2704.65,2712.77,1231
2025-05-06 03:00:00,2712.77,2714.71,2710.56,2713.62,1608
2025-05-06 04:00:00,2713.62,2715.17,2710.83,2714.66,865
2025-05-06 05:00:00,2713.31,2715.26,2713.1,2714.32,1323
2025-05-06 06:00:00,2714.32,2717.76,2703.48,2707.36,1689
2025-05-06 07:00:00,2707.36,2713.61,2703.12,2709.77,2386
2025-05-06 08:00:00,2709.77,2713.85,2694.42,2697.8,1481
2025-05-06 09:00:00,2697.8,2702.02,2694.67,2696.65,2761
2025-05-06 10:00:00,2696.65,2696.76,2693.8,2694.49,4438
2025-05-06 11:00:00,2694.49,2702.88,2690.35,2700.65,3114
2025-05-06 12:00:00,2700.65,2708.75,2698.71,2708.66,1954
2025-05-06 13:00:00,2708.66,2716.71,2706.02,2706.68,1684
2025-05-06 14:00:00,2706.68,2707.71,2691.68,2692.05,1562
2025-05-06 15:00:00,2692.05,2706.14,2687.62,2701.05,5117
2025-05-06 16:00:00,2701.05,2704.93,2699.36,2703.57,1572
2025-05-06 17:00:00,2703.57,2725.36,2699.78,2724.68,2110
2025-05-06 18:00:00,2724.68,2737.04,2723.4,2736.47,1214
2025-05-06 19:00:00,2736.47,2744.49,2735.04,2744.09,2516
2025-05-06 20:00:00,2744.09,2750.88,2741.85,2750.18,1388
2025-05-06 21:00:00,2750.18,2751.71,2749.62,2750.28,1725
2025-05-06 22:00:00,2750.28,2752.33,2746.56,2752.18,1551
2025-05-06 23:00:00,2752.18,2773.09,2750.68,2771.89,1200
2025-05-07 00:00:00,2771.89,2781.85,2770.21,2779.76,2039
2025-05-07 01:00:00,2779.76,2783.39,2773.35,2775.11,712
2025-05-07 02:00:00,2775.11,2780.22,2774.74,2778.81,1634
2025-05-07 03:00:00,2778.81,2780.35,2776.17,2777.09,1176
2025-05-07 04:00:00,2777.09,2780.82,2775.8,2779.89,657
2025-05-07 05:00:00,2779.89,2782.94,2774.14,2776.23,1277
2025-05-07 06:00:00,2776.23,2778.28,2774.36,2774.98,1988
2025-05-07 07:00:00,2774.98,2776.0,2762.08,2762.09,2863
2025-05-07 08:00:00,2762.09,2768.19,2760.52,2767.07,3578
2025-05-07 09:00:00,2767.07,2772.83,2765.05,2772.73,3474
2025-05-07 10:00:00,2772.73,2777.98,2752.46,2754.16,2683
2025-05-07 11:00:00,2754.16,2754.61,2751.88,2752.54,1737
2025-05-07 12:00:00,2752.54,2759.57,2750.25,2757.4,1661
2025-05-07 13:00:00,2757.4,2768.71,2753.98,2767.2,3029
2025-05-07 14:00:00,2767.2,2767.89,2743.52,2747.78,4020
2025-05-07 15:00:00,2747.78,2768.2,2745.42,2764.89,2275
2025-05-07 16:00:00,2764.89,2766.47,2761.68,2762.64,3336
2025-05-07 17:00:00,2762.64,2775.24,2760.86,2772.88,5948
2025-05-07 18:00:00,2772.88,2773.05,2766.81,2767.59,992
2025-05-07 19:00:00,2767.59,2771.59,2760.29,2766.49,2295
2025-05-07 20:00:00,2766.49,2769.62,2749.04,2753.22,2203
2025-05-07 21:00:00,2753.22,2755.01,2747.65,2748.67,1093
2025-05-07 22:00:00,2748.67,2752.39,2747.98,2748.94,1237
2025-05-07 23:00:00,2748.94,2749.78,2738.83,2741.78,2147
2025-05-08 00:00:00,2741.78,2744.21,2740.55,2743.66,1165
2025-05-08 01:00:00,2743.66,2745.84,2732.01,2734.36,1188
2025-05-08 02:00:00,2734.36,2736.53,2733.72,2734.3,440
2025-05-08 03:00:00,2734.3,2737.31,2729.91,2732.5,1560
2025-05-08 04:00:00,2732.5,2736.49,2731.15,2733.08,1999
2025-05-08 05:00:00,2733.08,2736.46,2724.53,2725.05,1752
2025-05-08 06:00:00,2725.05,2725.43,2718.86,2721.62,1770
2025-05-08 07:00:00,2721.62,2721.86,2717.69,2718.93,873
2025-05-08 08:00:00,2718.93,2729.13,2716.6,2719.82,1913
2025-05-08 09:00:00,2719.82,2720.38,2706.66,2714.42,2549
2025-05-08 10:00:00,2714.42,2733.99,2711.85,2729.95,4093
2025-05-08 11:00:00,2729.95,2732.64,2729.7,2730.72,4474
2025-05-08 12:00:00,2730.72,2738.76,2728.44,2734.81,2730
2025-05-08 13:00:00,2734.81,2735.46,2730.12,2732.4,3691
2025-05-08 14:00:00,2732.4,2732.95,2706.69,2707.08,2958
2025-05-08 15:00:00,2707.08,2707.74,2697.13,2697.49,4863
2025-05-08 16:00:00,2697.49,2697.7,2677.45,2679.94,2980
2025-05-08 17:00:00,2679.94,2680.21,2670.01,2673.95,3121
2025-05-08 18:00:00,2673.95,2696.91,2673.26,2694.85,1280
2025-05-08 19:00:00,2694.85,2706.99,2689.93,2703.7,2906
2025-05-08 20:00:00,2703.7,2704.19,2702.3,2703.91,1930
2025-05-08 21:00:00,2703.91,2706.15,2700.86,2703.01,2832
2025-05-08 22:00:00,2703.01,2704.77,2697.15,2701.36,2214
2025-05-08 23:00:00,2701.36,2704.52,2683.41,2689.81,1469
2025-05-09 00:00:00,2689.81,2691.34,2687.45,2690.38,1014
2025-05-09 01:00:00,2690.38,2702.23,2690.07,2701.18,1589
2025-05-09 02:00:00,2701.18,2705.77,2700.39,2703.91,1113
2025-05-09 03:00:00,2703.91,2704.67,2698.02,2698.28,1305
2025-05-09 04:00:00,2698.28,2699.64,2694.43,2695.15,1303
2025-05-09 05:00:00,2695.15,2695.28,2686.95,2687.4,799
2025-05-09 06:00:00,2687.4,2690.29,2674.36,2674.49,955
2025-05-09 07:00:00,2674.49,2677.96,2673.41,2674.87,2475
2025-05-09 08:00:00,2674.87,2678.14,2664.21,2667.15,1462
2025-05-09 09:00:00,2667.15,2669.09,2662.91,2665.38,2192
2025-05-09 10:00:00,2665.38,2666.6,2655.43,2657.93,2254
2025-05-09 11:00:00,2657.93,2662.75,2657.45,2662.17,1815
2025-05-09 12:00:00,2662.17,2662.25,2656.44,2657.77,3789
2025-05-09 13:00:00,2657.77,2678.92,2654.06,2674.31,4302
2025-05-09 14:00:00,2674.31,2677.37,2672.25,2672.88,6269
2025-05-09 15:00:00,2672.88,2676.69,2651.86,2654.0,2470
2025-05-09 16:00:00,2654.0,2660.49,2650.81,2654.37,2227
2025-05-09 17:00:00,2654.37,2656.64,2640.81,2646.38,3978
2025-05-09 18:00:00,2646.38,2646.7,2643.76,2645.54,2853
2025-05-09 19:00:00,2645.54,2646.78,2631.29,2635.85,1543
2025-05-09 20:00:00,2635.85,2646.59,2634.28,2643.12,2892
2025-05-09 21:00:00,2643.12,2650.61,2639.83,2649.75,1023
2025-05-09 22:00:00,2649.75,2650.88,2644.01,2644.11,2955
2025-05-09 23:00:00,2644.11,2644.92,2634.01,2635.04,2717
2025-05-12 00:00:00,2635.04,2635.23,2627.76,2630.58,1037
2025-05-12 01:00:00,2630.58,2630.91,2627.78,2630.28,1381
2025-05-12 02:00:00,2630.28,2631.9,2616.71,2619.08,725
2025-05-12 03:00:00,2619.08,2621.25,2605.64,2605.8,1350
2025-05-12 04:00:00,2605.8,2605.97,2593.24,2593.71,1168
2025-05-12 05:00:00,2592.96,2599.95,2592.35,2599.63,1201
2025-05-12 06:00:00,2599.63,2600.57,2595.19,2595.36,2122
2025-05-12 07:00:00,2595.21,2597.6,2589.4,2590.09,1482
2025-05-12 08:00:00,2590.09,2592.45,2583.66,2585.33,4562
2025-05-12 09:00:00,2585.33,2585.65,2580.59,2583.85,3069
2025-05-12 10:00:00,2583.85,2589.68,2583.23,2587.19,2598
2025-05-12 11:00:00,2587.19,2592.17,2585.9,2587.77,1302
2025-05-12 12:00:00,2587.77,2588.4,2586.75,2587.16,1803
2025-05-12 13:00:00,2587.16,2614.63,2585.76,2612.45,1907
2025-05-12 14:00:00,2612.45,2634.15,2610.63,2633.04,2599
2025-05-12 15:00:00,2633.04,2646.13,2629.41,2641.41,2343
2025-05-12 16:00:00,2641.41,2656.83,2640.88,2655.33,4292
2025-05-12 17:00:00,2655.33,2656.3,2649.85,2652.17,6204
2025-05-12 18:00:00,2652.17,2662.75,2650.44,2657.84,1967
2025-05-12 19:00:00,2657.84,2673.68,2654.85,2669.91,1758
2025-05-12 20:00:00,2669.91,2670.66,2656.77,2661.55,2996
2025-05-12 21:00:00,2659.79,2671.99,2654.65,2669.91,2556
2025-05-12 22:00:00,2669.91,2670.44,2659.53,2661.83,1048
2025-05-12 23:00:00,2661.83,2663.56,2652.74,2653.61,1873
2025-05-13 00:00:00,2653.61,2655.88,2652.5,2655.22,967
2025-05-13 01:00:00,2655.22,2656.2,2651.86,2652.78,1488
2025-05-13 02:00:00,2652.78,2657.46,2652.18,2656.47,849
2025-05-13 03:00:00,2656.47,2663.22,2652.94,2660.02,1110
2025-05-13 04:00:00,2660.02,2665.91,2659.79,2661.06,1691
2025-05-13 05:00:00,2661.06,2663.88,2650.6,2651.3,929
2025-05-13 06:00:00,2651.3,2659.24,2646.5,2658.39,2023
2025-05-13 07:00:00,2658.74,2659.29,2649.68,2650.77,1913
2025-05-13 08:00:00,2650.77,2656.92,2649.84,2656.84,4492
2025-05-13 09:00:00,2656.84,2659.37,2655.79,2656.12,4871
2025-05-13 10:00:00,2656.12,2657.12,2644.28,2644.51,1968
2025-05-13 11:00:00,2644.51,2644.65,2641.48,2644.51,4739
2025-05-13 12:00:00,2644.51,2646.62,2638.45,2641.63,3734
2025-05-13 13:00:00,2641.63,2644.83,2640.5,2644.22,7343
2025-05-13 14:00:00,2644.22,2647.66,2643.59,2647.11,1987
2025-05-13 15:00:00,2647.11,2651.15,2645.3,2650.83,5334
2025-05-13 16:00:00,2650.83,2659.17,2650.5,2658.77,1672
2025-05-13 17:00:00,2658.77,2658.93,2641.91,2642.36,2126
2025-05-13 18:00:00,2642.36,2646.06,2641.44,2643.61,1510
2025-05-13 19:00:00,2645.45,2647.02,2642.34,2642.62,2816
2025-05-13 20:00:00,2642.62,2644.83,2639.59,2641.54,2637
2025-05-13 21:00:00,2641.54,2652.43,2639.82,2652.06,2908
2025-05-13 22:00:00,2652.06,2653.14,2647.39,2650.49,1662
2025-05-13 23:00:00,2650.49,2658.95,2648.34,2658.91,2821
2025-05-14 00:00:00,2658.91,2660.08,2657.43,2659.38,1087
2025-05-14 01:00:00,2659.38,2660.77,2654.73,2654.8,2105
2025-05-14 02:00:00,2654.8,2656.93,2653.58,2656.76,1139
2025-05-14 03:00:00,2656.76,2660.66,2655.27,2660.27,920
2025-05-14 04:00:00,2660.27,2664.34,2660.23,2663.93,816
2025-05-14 05:00:00,2663.93,2664.99,2662.77,2662.88,1326
2025-05-14 06:00:00,2662.88,2663.59,2658.0,2659.66,1811
2025-05-14 07:00:00,2659.66,2664.96,2657.57,2664.86,2929
2025-05-14 08:00:00,2664.86,2667.27,2654.46,2655.3,3720
2025-05-14 09:00:00,2655.3,2667.25,2654.45,2665.19,4618
2025-05-14 10:00:00,2665.19,2667.13,2657.8,2659.04,2352
2025-05-14 11:00:00,2659.04,2659.1,2657.42,2657.77,5232
2025-05-14 12:00:00,2657.77,2661.56,2657.0,2659.76,2278
2025-05-14 13:00:00,2659.76,2661.14,2647.46,2648.44,5931
2025-05-14 14:00:00,2648.44,2649.8,2639.91,2640.19,2451
2025-05-14 15:00:00,2640.19,2642.04,2632.15,2633.1,7007
2025-05-14 16:00:00,2633.1,2640.65,2632.78,2638.3,3199
2025-05-14 17:00:00,2638.3,2651.03,2636.15,2648.54,2342
2025-05-14 18:00:00,2648.54,2657.23,2648.42,2654.99,995
2025-05-14 19:00:00,2654.99,2657.9,2653.95,2657.81,866
2025-05-14 20:00:00,2657.81,2659.86,2657.46,2658.29,1731
2025-05-14 21:00:00,2658.29,2658.88,2656.56,2657.82,1376
2025-05-14 22:00:00,2657.82,2658.84,2652.75,2652.81,1987
2025-05-14 23:00:00,2652.81,2663.86,2651.28,2663.39,2582
2025-05-15 00:00:00,2663.39,2668.83,2662.96,2668.72,1148
2025-05-15 01:00:00,2668.72,2671.43,2662.5,2664.12,1004
2025-05-15 02:00:00,2664.12,2665.19,2663.45,2664.92,1172
2025-05-15 03:00:00,2665.67,2670.3,2665.12,2670.14,2123
2025-05-15 04:00:00,2670.14,2673.13,2666.04,2666.3,540
2025-05-15 05:00:00,2666.3,2667.63,2664.63,2666.38,2182
2025-05-15 06:00:00,2666.38,2668.55,2665.52,2666.67,2194
2025-05-15 07:00:00,2666.67,2666.69,2660.55,2662.66,2069
2025-05-15 08:00:00,2662.66,2669.03,2660.4,2668.41,4487
2025-05-15 09:00:00,2668.41,2668.7,2665.07,2665.86,3949
2025-05-15 10:00:00,2665.86,2666.51,2665.37,2665.48,4855
2025-05-15 11:00:00,2665.48,2666.18,2658.36,2659.2,1533
2025-05-15 12:00:00,2659.2,2660.68,2652.49,2657.52,1459
2025-05-15 13:00:00,2657.52,2658.22,2652.46,2653.3,4281
2025-05-15 14:00:00,2653.3,2655.75,2652.28,2652.58,6671
2025-05-15 15:00:00,2653.14,2655.7,2651.46,2652.13,2925
2025-05-15 16:00:00,2652.13,2653.28,2636.21,2638.52,2917
2025-05-15 17:00:00,2638.52,2638.73,2622.39,2623.1,4958
2025-05-15 18:00:00,2623.1,2623.12,2613.48,2614.5,1716
2025-05-15 19:00:00,2614.5,2624.07,2614.12,2622.48,1367
2025-05-15 20:00:00,2622.48,2629.81,2622.05,2629.0,2535
2025-05-15 21:00:00,2629.0,2629.05,2623.42,2624.85,1766
2025-05-15 22:00:00,2624.85,2627.79,2624.35,2626.85,1414
2025-05-15 23:00:00,2626.85,2635.32,2623.38,2633.52,2961
2025-05-16 00:00:00,2633.52,2633.78,2632.72,2632.79,2073
2025-05-16 01:00:00,2632.79,2632.86,2629.31,2631.16,715
2025-05-16 02:00:00,2631.16,2631.76,2628.74,2629.85,936
2025-05-16 03:00:00,2629.85,2634.13,2629.81,2633.84,1081
2025-05-16 04:00:00,2633.84,2635.41,2633.66,2634.7,981
2025-05-16 05:00:00,2634.7,2644.39,2633.58,2642.72,1066
2025-05-16 06:00:00,2642.72,2654.91,2641.56,2654.63,1401
2025-05-16 07:00:00,2654.63,2657.16,2653.98,2655.19,1630
2025-05-16 08:00:00,2655.19,2663.14,2653.09,2660.83,2536
2025-05-16 09:00:00,2660.83,2663.81,2645.86,2647.41,3346
2025-05-16 10:00:00,2647.41,2649.44,2640.72,2642.6,3445
2025-05-16 11:00:00,2642.6,2643.1,2640.23,2640.78,1837
2025-05-16 12:00:00,2640.78,2645.73,2638.49,2643.97,3256
2025-05-16 13:00:00,2643.97,2644.5,2636.98,2640.36,3998
2025-05-16 14:00:00,2640.36,2643.65,2623.71,2627.62,2161
2025-05-16 15:00:00,2627.62,2629.58,2623.36,2629.54,5825
2025-05-16 16:00:00,2629.92,2631.94,2621.3,2621.36,2615
2025-05-16 17:00:00,2621.36,2622.06,2611.46,2614.08,4202
2025-05-16 18:00:00,2614.08,2615.29,2611.85,2612.56,1492
2025-05-16 19:00:00,2612.56,2614.49,2611.76,2612.03,2952
2025-05-16 20:00:00,2612.03,2615.18,2611.86,2613.01,1399
2025-05-16 21:00:00,2613.01,2616.63,2611.08,2614.07,2423
2025-05-16 22:00:00,2614.07,2615.91,2606.62,2607.71,853
2025-05-16 23:00:00,2607.71,2610.49,2606.61,2610.28,2405
2025-05-19 00:00:00,2633.2,2639.48,2631.42,2637.81,993
2025-05-19 01:00:00,2637.81,2638.35,2624.39,2627.78,1790
2025-05-19 02:00:00,2627.78,2630.01,2617.71,2618.81,813
2025-05-19 03:00:00,2618.73,2619.76,2617.13,2617.42,1782
2025-05-19 04:00:00,2617.42,2617.89,2615.31,2616.45,1227
2025-05-19 05:00:00,2616.45,2620.73,2613.12,2613.64,751
2025-05-19 06:00:00,2613.64,2623.22,2608.61,2622.78,1393
2025-05-19 07:00:00,2622.78,2638.75,2620.91,2631.84,2815
2025-05-19 08:00:00,2631.84,2634.46,2630.5,2633.58,1377
2025-05-19 09:00:00,2633.58,2642.74,2631.9,2642.72,4457
2025-05-19 10:00:00,2642.72,2644.82,2639.83,2640.43,2319
2025-05-19 11:00:00,2640.43,2641.94,2634.53,2639.32,2254
2025-05-19 12:00:00,2640.54,2644.82,2634.05,2637.03,2490
2025-05-19 13:00:00,2637.03,2639.65,2634.92,2635.37,6307
2025-05-19 14:00:00,2635.37,2663.51,2634.52,2661.41,3270
2025-05-19 15:00:00,2661.41,2679.77,2656.12,2676.29,3751
2025-05-19 16:00:00,2676.29,2680.54,2670.64,2679.85,4179
2025-05-19 17:00:00,2680.86,2681.5,2677.41,2678.54,3834
2025-05-19 18:00:00,2678.54,2682.85,2661.76,2663.42,1870
2025-05-19 19:00:00,2663.42,2665.1,2648.72,2653.53,2902
2025-05-19 20:00:00,2653.53,2656.95,2653.4,2655.45,1318
2025-05-19 21:00:00,2655.45,2656.24,2638.69,2644.01,2179
2025-05-19 22:00:00,2644.01,2649.22,2640.04,2641.09,1994
2025-05-19 23:00:00,2641.09,2641.61,2631.77,2634.48,1378
2025-05-20 00:00:00,2634.48,2639.05,2633.69,2638.39,1022
2025-05-20 01:00:00,2638.39,2642.59,2637.54,2641.95,954
2025-05-20 02:00:00,2642.49,2647.35,2640.98,2647.24,1098
2025-05-20 03:00:00,2647.24,2652.6,2647.15,2651.35,1178
2025-05-20 04:00:00,2651.35,2652.27,2644.62,2644.95,984
2025-05-20 05:00:00,2644.95,2649.17,2643.13,2649.09,582
2025-05-20 06:00:00,2649.09,2650.58,2643.64,2643.78,2668
2025-05-20 07:00:00,2643.78,2645.85,2639.78,2640.7,964
2025-05-20 08:00:00,2640.7,2641.26,2625.86,2627.5,3478
2025-05-20 09:00:00,2627.5,2628.52,2625.49,2626.46,4245
2025-05-20 10:00:00,2626.46,2632.54,2625.5,2631.71,2588
2025-05-20 11:00:00,2631.71,2635.54,2631.41,2632.11,1749
2025-05-20 12:00:00,2632.11,2637.67,2630.32,2636.88,1883
2025-05-20 13:00:00,2636.88,2646.28,2634.23,2645.5,2256
2025-05-20 14:00:00,2645.44,2646.08,2642.4,2643.01,1937
2025-05-20 15:00:00,2643.01,2644.11,2634.49,2635.05,3226
2025-05-20 16:00:00,2635.05,2641.42,2630.78,2640.25,2678
2025-05-20 17:00:00,2640.25,2642.5,2639.07,2642.06,4852
2025-05-20 18:00:00,2642.06,2650.85,2640.33,2648.89,934
2025-05-20 19:00:00,2648.89,2650.33,2640.56,2641.13,2443
2025-05-20 20:00:00,2641.13,2643.8,2639.47,2642.46,1064
2025-05-20 21:00:00,2642.46,2645.66,2640.78,2642.86,2965
2025-05-20 22:00:00,2642.86,2648.57,2642.5,2646.56,1029
2025-05-20 23:00:00,2646.56,2658.78,2644.35,2656.77,2909
2025-05-21 00:00:00,2656.77,2660.36,2655.8,2659.87,1254
2025-05-21 01:00:00,2659.87,2665.7,2659.71,2664.83,464
2025-05-21 02:00:00,2664.83,2674.77,2664.65,2674.68,1251
2025-05-21 03:00:00,2674.68,2679.39,2673.69,2677.87,1441
2025-05-21 04:00:00,2677.87,2678.8,2676.52,2678.77,1221
2025-05-21 05:00:00,2678.77,2680.05,2677.72,2679.39,1481
2025-05-21 06:00:00,2679.39,2680.76,2672.59,2674.01,1370
2025-05-21 07:00:00,2674.01,2680.57,2670.96,2679.98,1868
2025-05-21 08:00:00,2679.98,2680.32,2671.47,2675.44,3685
2025-05-21 09:00:00,2675.44,2675.95,2659.78,2660.84,1956
2025-05-21 10:00:00,2660.84,2664.58,2647.48,2647.51,3557
2025-05-21 11:00:00,2647.51,2652.18,2646.03,2652.03,2633
2025-05-21 12:00:00,2652.03,2653.99,2641.11,2641.96,3699
2025-05-21 13:00:00,2641.96,2667.96,2635.82,2665.48,4882
2025-05-21 14:00:00,2665.48,2669.74,2653.66,2656.99,1767
2025-05-21 15:00:00,2656.99,2657.21,2646.49,2650.26,3687
2025-05-21 16:00:00,2650.26,2671.46,2648.58,2667.57,4063
2025-05-21 17:00:00,2667.57,2667.92,2657.85,2658.21,1988
2025-05-21 18:00:00,2658.21,2660.44,2651.96,2654.7,2526
2025-05-21 19:00:00,2654.7,2659.84,2654.6,2656.2,1136
2025-05-21 20:00:00,2656.2,2658.39,2648.45,2650.25,2220
2025-05-21 21:00:00,2650.25,2657.71,2648.35,2655.66,920
2025-05-21 22:00:00,2655.66,2660.38,2645.52,2646.44,2953
2025-05-21 23:00:00,2646.44,2666.95,2646.42,2664.53,1301
2025-05-22 00:00:00,2664.53,2665.19,2663.48,2663.55,975
2025-05-22 01:00:00,2663.55,2667.88,2659.53,2660.81,1042
2025-05-22 02:00:00,2660.81,2662.1,2650.03,2650.12,982
2025-05-22 03:00:00,2650.12,2651.84,2648.33,2651.64,1253
2025-05-22 04:00:00,2651.64,2653.91,2645.04,2645.18,1359
2025-05-22 05:00:00,2645.18,2645.56,2639.41,2639.62,1696
2025-05-22 06:00:00,2639.62,2640.65,2631.68,2633.2,1480
2025-05-22 07:00:00,2633.2,2633.88,2629.7,2630.44,1124
2025-05-22 08:00:00,2630.44,2636.28,2629.85,2634.94,1129
2025-05-22 09:00:00,2634.94,2636.35,2618.21,2622.06,2159
2025-05-22 10:00:00,2622.06,2622.49,2619.27,2620.02,3792
2025-05-22 11:00:00,2620.02,2626.83,2617.27,2624.66,2264
2025-05-22 12:00:00,2624.66,2635.65,2623.75,2633.81,1339
2025-05-22 13:00:00,2633.81,2644.36,2621.99,2628.18,2972
2025-05-22 14:00:00,2628.75,2643.11,2625.53,2640.73,4354
2025-05-22 15:00:00,2640.73,2642.43,2626.03,2630.95,3250
2025-05-22 16:00:00,2630.95,2639.58,2625.59,2638.89,2293
2025-05-22 17:00:00,2638.89,2648.13,2633.11,2645.22,1819
2025-05-22 18:00:00,2645.22,2652.99,2642.74,2652.7,2234
2025-05-22 19:00:00,2652.7,2653.39,2633.44,2639.93,894
2025-05-22 20:00:00,2639.93,2642.18,2636.84,2638.22,2673
2025-05-22 21:00:00,2638.22,2640.62,2628.11,2632.4,1183
2025-05-22 22:00:00,2632.4,2635.51,2620.08,2620.87,1254
2025-05-22 23:00:00,2620.87,2634.02,2619.14,2632.49,1538
2025-05-23 00:00:00,2632.49,2646.4,2631.89,2645.19,644
2025-05-23 01:00:00,2645.19,2653.05,2644.56,2652.6,1763
2025-05-23 02:00:00,2652.6,2659.24,2651.02,2656.4,611
2025-05-23 03:00:00,2656.4,2657.76,2646.24,2646.82,2071
2025-05-23 04:00:00,2646.82,2647.61,2645.55,2647.26,1076
2025-05-23 05:00:00,2647.26,2648.71,2641.41,2644.43,1148
2025-05-23 06:00:00,2644.43,2644.97,2638.19,2640.55,1583
2025-05-23 07:00:00,2640.55,2653.52,2640.25,2652.63,990
2025-05-23 08:00:00,2651.52,2653.77,2642.89,2647.27,5164
2025-05-23 09:00:00,2647.27,2651.74,2647.26,2647.86,1335
2025-05-23 10:00:00,2647.86,2648.51,2634.78,2638.19,3747
2025-05-23 11:00:00,2638.19,2646.14,2636.13,2644.64,2841
2025-05-23 12:00:00,2644.64,2648.13,2642.22,2643.94,2753
2025-05-23 13:00:00,2643.94,2647.09,2636.33,2639.04,4370
2025-05-23 14:00:00,2639.04,2656.79,2638.56,2648.53,2074
2025-05-23 15:00:00,2648.53,2650.1,2643.38,2643.88,3879
2025-05-23 16:00:00,2643.88,2647.95,2629.32,2633.38,4876
2025-05-23 17:00:00,2633.38,2633.84,2609.77,2612.55,4734
2025-05-23 18:00:00,2612.55,2625.39,2612.24,2619.31,1520
2025-05-23 19:00:00,2619.31,2621.78,2616.15,2618.51,2829
2025-05-23 20:00:00,2618.51,2636.61,2617.63,2632.26,2491
2025-05-23 21:00:00,2632.26,2633.75,2625.15,2626.45,1454
2025-05-23 22:00:00,2626.45,2631.24,2624.69,2626.32,1410
2025-05-23 23:00:00,2626.32,2645.23,2625.85,2642.08,1099
2025-05-26 00:00:00,2642.08,2645.4,2639.8,2643.2,1650
2025-05-26 01:00:00,2643.2,2651.45,2642.37,2651.02,892
2025-05-26 02:00:00,2651.02,2659.49,2650.82,2657.69,1211
2025-05-26 03:00:00,2657.69,2662.5,2657.19,2662.05,531
2025-05-26 04:00:00,2662.05,2672.22,2659.53,2669.25,1306
2025-05-26 05:00:00,2669.25,2673.76,2668.34,2673.2,1553
2025-05-26 06:00:00,2673.2,2685.16,2667.92,2683.63,808
2025-05-26 07:00:00,2683.63,2691.23,2680.87,2687.56,1519
2025-05-26 08:00:00,2687.56,2688.73,2679.69,2680.15,1481
2025-05-26 09:00:00,2680.15,2686.7,2678.53,2680.96,2885
2025-05-26 10:00:00,2680.96,2683.0,2677.31,2678.9,1499
2025-05-26 11:00:00,2678.9,2680.4,2671.24,2673.75,3046
2025-05-26 12:00:00,2673.75,2673.75,2670.8,2672.33,4099
2025-05-26 13:00:00,2672.33,2690.35,2666.45,2685.39,2075
2025-05-26 14:00:00,2685.39,2685.59,2681.62,2682.95,3094
2025-05-26 15:00:00,2682.95,2683.74,2668.95,2672.27,5743
2025-05-26 16:00:00,2672.27,2675.35,2669.79,2674.99,3784
2025-05-26 17:00:00,2674.99,2677.01,2671.81,2673.43,2918
2025-05-26 18:00:00,2673.43,2676.14,2672.3,2676.11,1778
